loss
0.25738492914341177
0.19830857814466102
0.14705247579094477
0.10404972686310435
0.0695894807296676
0.043806985408833696
0.02658122952349816
0.017368177627616728
0.015059523397279253
0.017928362513827435
0.02376664445392346
0.030268794184419925
0.03552864693085318
0.038383833680096825
0.0384637859131988
0.03601742744784629
0.03167127308013745
0.026213918743072863
0.020436201441511596
0.015023545334024014
